date,weekday,korean_category,chinese_category,japanese_category,western_category,korean_sales,chinese_sales,japanese_sales,western_sales,total_sales,temperature,is_exam,is_festival,is_vacation
2024-01-02,1,순대국밥,볶음밥,라멘,오믈라이스,77,67,92,62,298,0.1748229928063396,0,0,1
2024-01-03,2,불고기,짬뽕,가츠동,알리오 올리오,63,62,60,45,230,1.6462164565923798,0,0,1
2024-01-04,3,부대찌개,볶음밥,가츠동,치킨까스,75,54,56,56,241,-0.5630129727853563,0,0,1
2024-01-05,4,제육볶음,짜장면,규동,알리오 올리오,68,73,66,47,254,0.834431179363881,0,0,1
2024-01-06,5,순대국밥,볶음밥,가츠동,치킨까스,0,0,0,0,0,0.4743572547153275,0,0,1
2024-01-07,6,감자탕,볶음밥,규동,오믈라이스,0,0,0,0,0,2.333302167254776,0,0,1
2024-01-08,0,부대찌개,고추잡채덮밥,라멘,치킨까스,38,23,43,33,137,2.421024845833412,0,0,1
2024-01-09,1,부대찌개,짜장면,냉모밀,스테이크,107,93,44,90,334,-4.85961598317531,0,0,1
2024-01-10,2,부대찌개,고추잡채덮밥,우동,스테이크,69,37,66,58,230,-6.741805666022566,0,0,1
2024-01-11,3,부대찌개,짬뽕,우동,스테이크,76,68,72,74,290,3.0052361929545217,0,0,1
2024-01-12,4,순대국밥,짬뽕,규동,치킨까스,60,57,57,54,228,3.56317527978581,0,0,1
2024-01-13,5,설렁탕,마파두부덮밥,우동,까르보나라,0,0,0,0,0,-3.061869058540013,0,0,1
2024-01-14,6,제육볶음,볶음밥,가츠동,알리오 올리오,0,0,0,0,0,-5.579506219636886,0,0,1
2024-01-15,0,설렁탕,짜장면,규동,오믈라이스,71,78,70,59,278,0.2971044630216027,0,0,1
2024-01-16,1,감자탕,짜장면,규동,까르보나라,88,86,76,67,317,2.792514679051588,0,0,1
2024-01-17,2,돈까스,짬뽕,라멘,스테이크,66,65,82,71,284,5.392783567302944,0,0,1
2024-01-18,3,불고기,볶음밥,규동,스테이크,77,71,77,83,308,1.548892716304353,0,0,1
2024-01-19,4,감자탕,짜장면,냉모밀,치킨까스,57,48,23,41,169,-1.1151500897570847,0,0,1
2024-01-20,5,감자탕,짜장면,미소라멘,오믈라이스,0,0,0,0,0,-2.679391864754588,0,0,1
2024-01-21,6,설렁탕,짜장면,우동,치킨까스,0,0,0,0,0,0.0343538750119632,0,0,1
2024-01-22,0,부대찌개,짜장면,미소라멘,치킨까스,64,55,69,47,235,-0.8977941116557692,0,0,1
2024-01-23,1,불고기,짬뽕,규동,오믈라이스,57,56,56,47,216,-3.0452037171864483,0,0,1
2024-01-24,2,김치찌개,짬뽕,규동,치킨까스,65,62,62,59,248,6.14626695258986,0,0,1
2024-01-25,3,김치찌개,마파두부덮밥,냉모밀,알리오 올리오,80,55,40,54,229,5.355505206216393,0,0,1
2024-01-26,4,설렁탕,짜장면,냉모밀,오믈라이스,70,78,37,58,243,3.4081460506662853,0,0,1
2024-01-27,5,불고기,짜장면,우동,스테이크,0,0,0,0,0,-2.7625511934273828,0,0,1
2024-01-28,6,설렁탕,짬뽕,규동,스테이크,0,0,0,0,0,2.5650579728918363,0,0,1
2024-01-29,0,부대찌개,짬뽕,냉모밀,알리오 올리오,67,60,32,44,203,1.9188792284937053,0,0,1
2024-01-30,1,부대찌개,볶음밥,미소라멘,스테이크,109,90,118,106,423,1.327636872612159,0,0,1
2024-01-31,2,순대국밥,짜장면,라멘,스테이크,37,39,43,38,157,3.7489958011313314,0,0,1
2024-02-01,3,부대찌개,짬뽕,냉모밀,스테이크,74,67,35,72,248,1.906113428583832,0,0,1
2024-02-02,4,감자탕,짜장면,라멘,치킨까스,62,61,68,52,243,2.2200427089130064,0,0,1
2024-02-03,5,설렁탕,짬뽕,우동,치킨까스,0,0,0,0,0,1.9107188501166303,0,0,1
2024-02-04,6,부대찌개,고추잡채덮밥,냉모밀,오믈라이스,0,0,0,0,0,1.0223742240063176,0,0,1
2024-02-05,0,김치찌개,짬뽕,라멘,알리오 올리오,57,47,68,34,206,-5.350833389142551,0,0,1
2024-02-06,1,부대찌개,마파두부덮밥,라멘,까르보나라,85,56,96,68,305,0.2508632322316717,0,0,1
2024-02-07,2,감자탕,볶음밥,미소라멘,알리오 올리오,91,62,95,49,297,-1.6685758765473755,0,0,1
2024-02-08,3,불고기,짬뽕,우동,까르보나라,70,70,87,62,289,-3.839522872920061,0,0,1
2024-02-09,4,순대국밥,짜장면,규동,오믈라이스,62,66,59,50,237,5.045449857902472,0,0,1
2024-02-10,5,순대국밥,마파두부덮밥,미소라멘,오믈라이스,0,0,0,0,0,5.186986022657111,0,0,1
2024-02-11,6,돈까스,볶음밥,미소라멘,까르보나라,0,0,0,0,0,4.077661800886836,0,0,1
2024-02-12,0,설렁탕,마파두부덮밥,우동,치킨까스,68,49,72,65,254,0.7656402505676239,0,0,1
2024-02-13,1,설렁탕,짬뽕,라멘,오믈라이스,69,68,86,58,281,4.05187536285797,0,0,1
2024-02-14,2,제육볶음,고추잡채덮밥,라멘,알리오 올리오,96,63,115,67,341,0.0361595418054766,0,0,1
2024-02-15,3,불고기,볶음밥,라멘,치킨까스,83,76,103,79,341,0.6083918306933381,0,0,1
2024-02-16,4,부대찌개,마파두부덮밥,가츠동,오믈라이스,97,54,73,64,288,-3.280414111385949,0,0,1
2024-02-17,5,제육볶음,짬뽕,라멘,알리오 올리오,0,0,0,0,0,1.19097391349652,0,0,1
2024-02-18,6,설렁탕,고추잡채덮밥,우동,스테이크,0,0,0,0,0,0.1811577852732513,0,0,1
2024-02-19,0,불고기,짜장면,규동,까르보나라,51,57,51,44,203,-3.9079563505033934,0,0,1
2024-02-20,1,설렁탕,고추잡채덮밥,우동,알리오 올리오,92,53,97,56,298,-0.1535913354497907,0,0,1
2024-02-21,2,순대국밥,짬뽕,라멘,까르보나라,82,66,96,58,302,-0.2391886915704254,0,0,1
2024-02-22,3,돈까스,짜장면,규동,스테이크,86,97,86,93,362,5.39268349993392,0,0,1
2024-02-23,4,김치찌개,고추잡채덮밥,라멘,치킨까스,58,37,68,53,216,2.6826399855402285,0,0,1
2024-02-24,5,돈까스,볶음밥,가츠동,오믈라이스,0,0,0,0,0,0.034336317274398,0,0,1
2024-02-25,6,부대찌개,고추잡채덮밥,규동,오믈라이스,0,0,0,0,0,0.746361929403249,0,0,1
2024-02-26,0,돈까스,마파두부덮밥,가츠동,치킨까스,74,54,72,71,271,0.1326371343125941,0,0,1
2024-02-27,1,불고기,짜장면,우동,스테이크,56,62,68,60,246,-0.6087419543866432,0,0,1
2024-02-28,2,설렁탕,고추잡채덮밥,미소라멘,알리오 올리오,101,59,121,62,343,-3.2472815921648603,0,0,1
2024-02-29,3,불고기,짬뽕,가츠동,오믈라이스,57,56,54,47,214,-0.4531556328207877,0,0,1
2024-03-01,4,부대찌개,고추잡채덮밥,미소라멘,알리오 올리오,254,156,276,165,851,9.76170523004246,0,0,0
2024-03-02,5,김치찌개,볶음밥,라멘,오믈라이스,0,0,0,0,0,8.24905338323056,0,0,0
2024-03-03,6,돈까스,고추잡채덮밥,규동,까르보나라,0,0,0,0,0,13.533665443642604,0,0,0
2024-03-04,0,부대찌개,짬뽕,미소라멘,알리오 올리오,238,258,258,186,940,13.173793979799704,0,0,0
2024-03-05,1,부대찌개,고추잡채덮밥,가츠동,오믈라이스,306,189,267,233,995,6.639877465895767,0,0,0
2024-03-06,2,돈까스,짬뽕,미소라멘,치킨까스,234,233,233,224,924,11.63194608751462,0,0,0
2024-03-07,3,감자탕,마파두부덮밥,라멘,오믈라이스,267,200,289,233,989,14.98710415769977,0,0,0
2024-03-08,4,제육볶음,볶음밥,우동,치킨까스,193,171,163,178,705,15.177671216688962,0,0,0
2024-03-09,5,설렁탕,고추잡채덮밥,우동,까르보나라,0,0,0,0,0,15.077510528655717,0,0,0
2024-03-10,6,불고기,볶음밥,라멘,스테이크,0,0,0,0,0,12.11673962070438,0,0,0
2024-03-11,0,순대국밥,고추잡채덮밥,가츠동,까르보나라,280,181,255,234,950,9.464864016092546,0,0,0
2024-03-12,1,순대국밥,짜장면,규동,오믈라이스,266,283,252,212,1013,8.748903517925818,0,0,0
2024-03-13,2,제육볶음,짜장면,규동,까르보나라,280,302,270,237,1089,13.033814714251072,0,0,0
2024-03-14,3,돈까스,짬뽕,라멘,치킨까스,269,268,279,258,1074,13.137840103095488,0,0,0
2024-03-15,4,설렁탕,볶음밥,규동,스테이크,194,212,231,249,886,15.861993334815196,0,0,0
2024-03-16,5,설렁탕,볶음밥,가츠동,오믈라이스,0,0,0,0,0,15.29993895102625,0,0,0
2024-03-17,6,감자탕,마파두부덮밥,가츠동,오믈라이스,0,0,0,0,0,11.603314030406484,0,0,0
2024-03-18,0,설렁탕,짜장면,냉모밀,치킨까스,249,277,132,238,896,8.267382363417392,0,0,0
2024-03-19,1,돈까스,마파두부덮밥,가츠동,까르보나라,283,204,271,249,1007,11.042680208967306,0,0,0
2024-03-20,2,설렁탕,고추잡채덮밥,규동,치킨까스,183,149,218,210,760,12.651693584431571,0,0,0
2024-03-21,3,돈까스,고추잡채덮밥,우동,알리오 올리오,360,245,317,259,1181,11.393750263831787,0,0,0
2024-03-22,4,돈까스,고추잡채덮밥,라멘,치킨까스,237,161,246,227,871,10.266317675767032,0,0,0
2024-03-23,5,설렁탕,짜장면,냉모밀,스테이크,0,0,0,0,0,12.758654444909697,0,0,0
2024-03-24,6,불고기,짜장면,라멘,까르보나라,0,0,0,0,0,10.488126775768167,0,0,0
2024-03-25,0,돈까스,짬뽕,냉모밀,치킨까스,269,269,204,258,1000,10.11580174882388,0,0,0
2024-03-26,1,설렁탕,짜장면,냉모밀,스테이크,247,329,223,318,1117,12.93435850291032,0,0,0
2024-03-27,2,순대국밥,짜장면,규동,까르보나라,231,294,263,231,1019,10.794022259612383,0,0,0
2024-03-28,3,불고기,짜장면,우동,스테이크,293,328,257,316,1194,12.732313166935056,0,0,0
2024-03-29,4,순대국밥,고추잡채덮밥,가츠동,오믈라이스,197,152,214,188,751,12.819612068556369,0,0,0
2024-03-30,5,감자탕,볶음밥,규동,스테이크,0,0,0,0,0,8.581712996725276,0,0,0
2024-03-31,6,불고기,마파두부덮밥,가츠동,까르보나라,0,0,0,0,0,10.556276628403763,0,0,0
2024-04-01,0,부대찌개,짜장면,우동,오믈라이스,211,256,201,192,860,16.31333081974939,0,0,0
2024-04-02,1,순대국밥,짬뽕,미소라멘,알리오 올리오,230,218,262,157,867,8.513761461797138,0,0,0
2024-04-03,2,돈까스,짜장면,냉모밀,치킨까스,271,303,144,260,978,5.650036653088407,0,0,0
2024-04-04,3,설렁탕,마파두부덮밥,우동,스테이크,231,165,243,248,887,6.414464540272466,0,0,0
2024-04-05,4,김치찌개,고추잡채덮밥,우동,스테이크,202,156,202,247,807,12.087329839730009,0,0,0
2024-04-06,5,김치찌개,짬뽕,우동,알리오 올리오,0,0,0,0,0,12.092751834098095,0,0,0
2024-04-07,6,설렁탕,고추잡채덮밥,미소라멘,까르보나라,0,0,0,0,0,11.647167433724638,0,0,0
2024-04-08,0,불고기,볶음밥,라멘,치킨까스,232,214,242,223,911,15.642569486785504,0,0,0
2024-04-09,1,김치찌개,짬뽕,라멘,알리오 올리오,252,238,297,172,959,3.9814967006911863,0,0,0
2024-04-10,2,돈까스,짜장면,미소라멘,알리오 올리오,224,250,224,161,859,13.18780162329247,0,0,0
2024-04-11,3,부대찌개,짜장면,규동,스테이크,184,223,200,215,822,16.68431460541072,0,0,0
2024-04-12,4,제육볶음,마파두부덮밥,우동,스테이크,197,136,200,205,738,8.616657705324858,0,0,0
2024-04-13,5,감자탕,볶음밥,미소라멘,알리오 올리오,0,0,0,0,0,10.860580464630315,0,0,0
2024-04-14,6,감자탕,마파두부덮밥,우동,알리오 올리오,0,0,0,0,0,9.741324248314138,0,0,0
2024-04-15,0,감자탕,마파두부덮밥,냉모밀,까르보나라,319,199,147,244,909,9.316961861767414,1,0,0
2024-04-16,1,부대찌개,볶음밥,라멘,알리오 올리오,249,249,281,194,973,11.02121398493088,1,0,0
2024-04-17,2,제육볶음,고추잡채덮밥,미소라멘,알리오 올리오,314,205,302,217,1038,16.282455851053513,1,0,0
2024-04-18,3,불고기,마파두부덮밥,우동,알리오 올리오,271,195,239,195,900,17.51216002646256,1,0,0
2024-04-19,4,돈까스,짜장면,미소라멘,치킨까스,184,205,183,176,748,10.992182324879558,1,0,0
2024-04-20,5,돈까스,짬뽕,미소라멘,까르보나라,0,0,0,0,0,17.71518064219341,1,0,0
2024-04-21,6,돈까스,짬뽕,규동,까르보나라,0,0,0,0,0,12.106729430953877,1,0,0
2024-04-22,0,제육볶음,마파두부덮밥,냉모밀,스테이크,232,160,169,240,801,17.261073080103245,0,0,0
2024-04-23,1,돈까스,짬뽕,미소라멘,알리오 올리오,232,232,231,167,862,11.720104051039524,0,0,0
2024-04-24,2,불고기,짜장면,가츠동,스테이크,235,263,225,254,977,12.393173478138433,0,0,0
2024-04-25,3,순대국밥,볶음밥,미소라멘,알리오 올리오,202,211,230,165,808,13.096423417928504,0,0,0
2024-04-26,4,불고기,볶음밥,가츠동,치킨까스,182,167,175,174,698,21.536561038102604,0,0,0
2024-04-27,5,부대찌개,고추잡채덮밥,우동,치킨까스,0,0,0,0,0,14.553856724534366,0,0,0
2024-04-28,6,불고기,마파두부덮밥,가츠동,오믈라이스,0,0,0,0,0,9.878206410145609,0,0,0
2024-04-29,0,불고기,짜장면,라멘,치킨까스,190,213,198,183,784,14.906993610827572,0,0,0
2024-04-30,1,순대국밥,마파두부덮밥,규동,까르보나라,250,204,284,249,987,10.914502388746977,0,0,0
2024-05-01,2,돈까스,고추잡채덮밥,가츠동,오믈라이스,264,179,253,222,918,10.530749451296373,0,0,0
2024-05-02,3,김치찌개,고추잡채덮밥,라멘,알리오 올리오,234,181,276,191,882,14.725804079676331,0,0,0
2024-05-03,4,제육볶음,마파두부덮밥,우동,오믈라이스,223,154,189,180,746,12.09325676331346,0,0,0
2024-05-04,5,돈까스,볶음밥,규동,까르보나라,0,0,0,0,0,12.835727743535418,0,0,0
2024-05-05,6,순대국밥,짬뽕,냉모밀,치킨까스,0,0,0,0,0,12.041955665595877,0,0,0
2024-05-06,0,제육볶음,고추잡채덮밥,라멘,알리오 올리오,249,163,249,172,833,13.009749379816304,0,0,0
2024-05-07,1,돈까스,짜장면,미소라멘,알리오 올리오,252,283,252,182,969,13.274897692308448,0,0,0
2024-05-08,2,돈까스,볶음밥,규동,알리오 올리오,223,205,223,161,812,6.189099201883754,0,0,0
2024-05-09,3,부대찌개,짜장면,냉모밀,스테이크,224,272,185,262,943,13.9997180058286,0,0,0
2024-05-10,4,감자탕,마파두부덮밥,냉모밀,스테이크,234,147,108,220,709,9.053941740509098,0,0,0
2024-05-11,5,감자탕,고추잡채덮밥,라멘,알리오 올리오,0,0,0,0,0,7.673102593321766,0,0,0
2024-05-12,6,김치찌개,마파두부덮밥,우동,치킨까스,0,0,0,0,0,11.824766268423952,0,0,0
2024-05-13,0,감자탕,짜장면,냉모밀,스테이크,206,240,163,232,841,12.251943009943362,0,0,0
2024-05-14,1,감자탕,짜장면,라멘,알리오 올리오,236,230,256,148,870,9.91948150628316,0,0,0
2024-05-15,2,순대국밥,마파두부덮밥,미소라멘,오믈라이스,189,154,215,180,738,14.493095573003924,0,0,0
2024-05-16,3,설렁탕,고추잡채덮밥,우동,오믈라이스,210,142,220,175,747,7.97347450088728,0,0,0
2024-05-17,4,돈까스,고추잡채덮밥,냉모밀,알리오 올리오,218,148,166,157,689,10.779168753682324,0,0,0
2024-05-18,5,김치찌개,볶음밥,우동,치킨까스,0,0,0,0,0,10.245377595200996,0,0,0
2024-05-19,6,설렁탕,볶음밥,규동,오믈라이스,0,0,0,0,0,11.86023818898198,0,0,0
2024-05-20,0,김치찌개,볶음밥,규동,스테이크,202,211,230,248,891,12.836592853941715,0,0,0
2024-05-21,1,불고기,짜장면,라멘,까르보나라,189,211,236,166,802,8.976321151129365,0,0,0
2024-05-22,2,설렁탕,마파두부덮밥,가츠동,스테이크,216,185,247,278,926,14.172848032368684,0,0,0
2024-05-23,3,순대국밥,짬뽕,가츠동,오믈라이스,209,237,227,199,872,12.1890071050041,0,0,0
2024-05-24,4,제육볶음,마파두부덮밥,미소라멘,알리오 올리오,229,158,264,158,809,6.324161240064269,0,0,0
2024-05-25,5,감자탕,짜장면,우동,까르보나라,0,0,0,0,0,6.124225678808907,0,0,0
2024-05-26,6,감자탕,짬뽕,규동,까르보나라,0,0,0,0,0,11.963042121212066,0,0,0
2024-05-27,0,불고기,고추잡채덮밥,규동,오믈라이스,237,162,237,199,835,11.337098046640936,0,0,0
2024-05-28,1,감자탕,짜장면,라멘,까르보나라,197,230,213,180,820,11.6897396592761,0,0,0
2024-05-29,2,순대국밥,고추잡채덮밥,우동,까르보나라,271,210,271,271,1023,11.916052630409348,0,1,0
2024-05-30,3,감자탕,짜장면,미소라멘,오믈라이스,278,325,290,244,1137,12.67667951853054,0,1,0
2024-05-31,4,돈까스,볶음밥,미소라멘,알리오 올리오,238,219,238,171,866,14.842948829544898,0,1,0
2024-06-01,5,순대국밥,짜장면,라멘,오믈라이스,0,0,0,0,0,21.666685297247327,0,0,0
2024-06-02,6,불고기,짜장면,미소라멘,오믈라이스,0,0,0,0,0,21.48408522129761,0,0,0
2024-06-03,0,부대찌개,짜장면,우동,치킨까스,146,178,140,152,616,21.72002842633785,0,0,0
2024-06-04,1,감자탕,고추잡채덮밥,가츠동,오믈라이스,198,147,208,182,735,25.86675000150612,0,0,0
2024-06-05,2,감자탕,짜장면,미소라멘,스테이크,119,198,123,191,631,28.73484213593934,0,0,0
2024-06-06,3,돈까스,짬뽕,우동,알리오 올리오,175,175,147,126,623,23.70598168528147,0,0,0
2024-06-07,4,설렁탕,볶음밥,규동,치킨까스,142,156,169,163,630,17.494900467521035,0,0,0
2024-06-08,5,부대찌개,짬뽕,라멘,오믈라이스,0,0,0,0,0,19.888021412168875,0,0,0
2024-06-09,6,불고기,마파두부덮밥,우동,알리오 올리오,0,0,0,0,0,22.500889831611964,0,0,0
2024-06-10,0,설렁탕,짬뽕,라멘,치킨까스,122,154,152,147,575,23.32681333751436,1,0,0
2024-06-11,1,불고기,마파두부덮밥,미소라멘,알리오 올리오,209,151,199,151,710,23.77483411823582,1,0,0
2024-06-12,2,부대찌개,볶음밥,가츠동,오믈라이스,204,215,225,197,841,25.115743368942752,1,0,0
2024-06-13,3,부대찌개,짜장면,우동,알리오 올리오,199,255,191,164,809,24.06476100753266,1,0,0
2024-06-14,4,부대찌개,짬뽕,가츠동,알리오 올리오,125,194,186,140,645,28.14801883163022,1,0,0
2024-06-15,5,감자탕,짜장면,라멘,까르보나라,0,0,0,0,0,22.97194808295589,1,0,0
2024-06-16,6,제육볶음,마파두부덮밥,냉모밀,오믈라이스,0,0,0,0,0,22.41304612157337,1,0,0
2024-06-17,0,돈까스,볶음밥,규동,까르보나라,160,147,160,140,607,26.436626615561384,0,0,0
2024-06-18,1,설렁탕,마파두부덮밥,라멘,알리오 올리오,158,136,196,135,625,20.39307379022164,0,0,0
2024-06-19,2,순대국밥,고추잡채덮밥,우동,오믈라이스,165,134,165,165,629,26.169075115960005,0,0,0
2024-06-20,3,부대찌개,고추잡채덮밥,가츠동,스테이크,203,158,222,250,833,25.3076595511788,0,0,0
2024-06-21,4,순대국밥,볶음밥,냉모밀,치킨까스,63,70,69,73,275,24.557672530245497,0,0,1
2024-06-22,5,불고기,마파두부덮밥,우동,스테이크,0,0,0,0,0,29.764828321447787,0,0,1
2024-06-23,6,제육볶음,짬뽕,냉모밀,치킨까스,0,0,0,0,0,23.133377664115848,0,0,1
2024-06-24,0,불고기,마파두부덮밥,규동,까르보나라,58,42,58,51,209,31.180894511572237,0,0,1
2024-06-25,1,설렁탕,볶음밥,우동,까르보나라,71,81,74,78,304,24.323705652315702,0,0,1
2024-06-26,2,제육볶음,짜장면,라멘,오믈라이스,58,62,58,46,224,21.16895066508932,0,0,1
2024-06-27,3,순대국밥,짜장면,라멘,까르보나라,57,76,67,59,259,25.20975874298448,0,0,1
2024-06-28,4,순대국밥,볶음밥,우동,치킨까스,73,76,73,79,301,21.77126439904369,0,0,1
2024-06-29,5,돈까스,짜장면,미소라멘,스테이크,0,0,0,0,0,22.7447324565595,0,0,1
2024-06-30,6,설렁탕,볶음밥,냉모밀,오믈라이스,0,0,0,0,0,26.191099900046478,0,0,1
2024-07-01,0,돈까스,짬뽕,우동,스테이크,67,66,56,72,261,26.666746265950373,0,0,1
2024-07-02,1,돈까스,고추잡채덮밥,냉모밀,알리오 올리오,96,66,88,69,319,23.133496899237223,0,0,1
2024-07-03,2,제육볶음,볶음밥,규동,까르보나라,100,88,96,85,369,27.962215435139203,0,0,1
2024-07-04,3,순대국밥,짬뽕,냉모밀,치킨까스,41,67,72,65,245,28.4725232740634,0,0,1
2024-07-05,4,설렁탕,짬뽕,미소라멘,까르보나라,44,74,52,66,236,29.308905269689877,0,0,1
2024-07-06,5,감자탕,볶음밥,규동,스테이크,0,0,0,0,0,26.588240221377166,0,0,1
2024-07-07,6,김치찌개,마파두부덮밥,우동,스테이크,0,0,0,0,0,29.09028613625709,0,0,1
2024-07-08,0,돈까스,짜장면,가츠동,스테이크,94,106,90,102,392,19.357604716077827,0,0,1
2024-07-09,1,설렁탕,볶음밥,규동,오믈라이스,78,90,98,83,349,24.04628035411461,0,0,1
2024-07-10,2,설렁탕,마파두부덮밥,가츠동,오믈라이스,77,69,93,81,320,22.39898423102972,0,0,1
2024-07-11,3,김치찌개,짬뽕,가츠동,스테이크,51,62,59,67,239,25.357677583382177,0,0,1
2024-07-12,4,불고기,짜장면,라멘,까르보나라,65,73,65,57,260,23.285652342409787,0,0,1
2024-07-13,5,불고기,고추잡채덮밥,냉모밀,까르보나라,0,0,0,0,0,24.501526474150804,0,0,1
2024-07-14,6,김치찌개,짜장면,라멘,까르보나라,0,0,0,0,0,30.64652464061215,0,0,1
2024-07-15,0,돈까스,짬뽕,규동,오믈라이스,105,105,105,88,403,24.490840610738864,0,0,1
2024-07-16,1,제육볶음,짜장면,미소라멘,까르보나라,69,74,63,59,265,26.241376951570643,0,0,1
2024-07-17,2,불고기,짜장면,미소라멘,치킨까스,74,82,70,71,297,24.303192010227296,0,0,1
2024-07-18,3,감자탕,짬뽕,규동,알리오 올리오,90,99,99,71,359,25.2271398638705,0,0,1
2024-07-19,4,설렁탕,짬뽕,라멘,알리오 올리오,51,64,64,46,225,25.01805004130821,0,0,1
2024-07-20,5,부대찌개,마파두부덮밥,냉모밀,스테이크,0,0,0,0,0,26.34497219791948,0,0,1
2024-07-21,6,감자탕,짜장면,우동,까르보나라,0,0,0,0,0,28.49592260664153,0,0,1
2024-07-22,0,돈까스,마파두부덮밥,우동,알리오 올리오,88,64,54,64,270,29.94218199280999,0,0,1
2024-07-23,1,감자탕,고추잡채덮밥,규동,치킨까스,83,62,91,87,323,25.9288602457275,0,0,1
2024-07-24,2,제육볶음,고추잡채덮밥,가츠동,알리오 올리오,100,65,92,69,326,26.768640658106808,0,0,1
2024-07-25,3,순대국밥,볶음밥,냉모밀,까르보나라,67,70,58,67,262,21.5474064724433,0,0,1
2024-07-26,4,김치찌개,짬뽕,규동,알리오 올리오,61,74,73,53,261,24.73636977275314,0,0,1
2024-07-27,5,불고기,짜장면,냉모밀,오믈라이스,0,0,0,0,0,27.82086839465077,0,0,1
2024-07-28,6,김치찌개,고추잡채덮밥,라멘,알리오 올리오,0,0,0,0,0,27.59790591525146,0,0,1
2024-07-29,0,부대찌개,고추잡채덮밥,라멘,까르보나라,39,31,44,40,154,25.63482919838515,0,0,1
2024-07-30,1,돈까스,마파두부덮밥,냉모밀,오믈라이스,61,44,55,51,211,27.65918187870386,0,0,1
2024-07-31,2,제육볶음,마파두부덮밥,규동,알리오 올리오,104,72,100,72,348,26.47230012698145,0,0,1
2024-08-01,3,제육볶음,고추잡채덮밥,우동,치킨까스,103,68,61,96,328,28.600918774777966,0,0,1
2024-08-02,4,감자탕,짬뽕,미소라멘,스테이크,62,68,65,74,269,25.86807747087133,0,0,1
2024-08-03,5,감자탕,볶음밥,미소라멘,치킨까스,0,0,0,0,0,23.93290505328689,0,0,1
2024-08-04,6,설렁탕,마파두부덮밥,우동,까르보나라,0,0,0,0,0,26.00752377079907,0,0,1
2024-08-05,0,감자탕,짜장면,미소라멘,까르보나라,65,76,67,59,267,16.208216872441675,0,0,1
2024-08-06,1,순대국밥,짬뽕,라멘,스테이크,74,89,88,96,347,26.148657209155147,0,0,1
2024-08-07,2,부대찌개,짬뽕,규동,치킨까스,72,79,79,76,306,14.05476152435565,0,0,1
2024-08-08,3,감자탕,짬뽕,우동,까르보나라,62,64,57,57,240,19.829609777783745,0,0,1
2024-08-09,4,순대국밥,짬뽕,규동,까르보나라,46,56,55,49,206,26.355305802822954,0,0,1
2024-08-10,5,돈까스,짬뽕,미소라멘,오믈라이스,0,0,0,0,0,26.432588011800387,0,0,1
2024-08-11,6,제육볶음,볶음밥,라멘,스테이크,0,0,0,0,0,21.512713659580207,0,0,1
2024-08-12,0,감자탕,마파두부덮밥,우동,알리오 올리오,82,65,75,64,286,22.863693874363182,0,0,1
2024-08-13,1,순대국밥,짬뽕,냉모밀,치킨까스,58,95,101,91,345,29.1116229658424,0,0,1
2024-08-14,2,감자탕,마파두부덮밥,라멘,스테이크,60,47,64,71,242,23.547909605281973,0,0,1
2024-08-15,3,순대국밥,마파두부덮밥,라멘,알리오 올리오,29,34,34,34,131,31.728760937208957,0,0,1
2024-08-16,4,돈까스,볶음밥,라멘,스테이크,50,46,50,55,201,24.99424044047096,0,0,1
2024-08-17,5,순대국밥,마파두부덮밥,라멘,치킨까스,0,0,0,0,0,26.2241085306438,0,0,1
2024-08-18,6,김치찌개,볶음밥,규동,치킨까스,0,0,0,0,0,29.85062319549582,0,0,1
2024-08-19,0,돈까스,짬뽕,라멘,알리오 올리오,85,84,83,61,313,25.39308134858026,0,0,1
2024-08-20,1,설렁탕,짜장면,라멘,오믈라이스,62,82,76,62,282,21.9929680579276,0,0,1
2024-08-21,2,순대국밥,짬뽕,규동,까르보나라,72,86,86,75,319,24.67081764491713,0,0,1
2024-08-22,3,제육볶음,짜장면,라멘,스테이크,76,81,72,78,307,24.89316779142973,0,0,1
2024-08-23,4,순대국밥,마파두부덮밥,우동,알리오 올리오,75,61,74,61,271,20.905775043395305,0,0,1
2024-08-24,5,부대찌개,고추잡채덮밥,라멘,까르보나라,0,0,0,0,0,24.23250378597753,0,0,1
2024-08-25,6,부대찌개,볶음밥,라멘,알리오 올리오,0,0,0,0,0,22.77342371800769,0,0,1
2024-08-26,0,제육볶음,볶음밥,우동,오믈라이스,83,73,67,67,290,27.773073271562303,0,0,1
2024-08-27,1,순대국밥,마파두부덮밥,라멘,오믈라이스,67,58,79,67,271,25.103835622555767,0,0,1
2024-08-28,2,김치찌개,볶음밥,가츠동,치킨까스,79,87,91,91,348,24.15161275255729,0,0,1
2024-08-29,3,돈까스,고추잡채덮밥,라멘,알리오 올리오,83,57,82,60,282,24.681454208132276,0,0,1
2024-08-30,4,순대국밥,짬뽕,냉모밀,오믈라이스,73,87,79,73,312,25.669366055218497,0,0,1
2024-08-31,5,순대국밥,짬뽕,우동,스테이크,0,0,0,0,0,26.85044259906934,0,0,1
2024-09-01,6,제육볶음,짬뽕,라멘,까르보나라,0,0,0,0,0,12.000863313991855,0,0,0
2024-09-02,0,김치찌개,마파두부덮밥,라멘,치킨까스,244,200,289,266,999,11.875237102136184,0,0,0
2024-09-03,1,김치찌개,볶음밥,규동,치킨까스,264,275,299,287,1125,18.31403764620759,0,0,0
